id,lastUpdated,clinic_type,queue,wait_time,treat_time,total_time
CBRHOSED,2024-10-15T23:53:00.000+11:00,ED,17,3:06,2:44,5:50
NORHOSED,2024-10-15T23:53:00.000+11:00,ED,11,2:28,3:06,5:34
BELWIC,2024-10-15T23:55:30.141+11:00,WIC,0,0:56,0:00,0:56
GUNWIC,2024-10-15T23:55:30.141+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-15T23:55:30.141+11:00,WIC,0,1:51,0:00,1:51
TUGWIC,2024-10-15T23:55:30.141+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-15T23:55:30.141+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-15T23:53:00.000+11:00,ED,17,3:06,2:44,5:50
NORHOSED,2024-10-15T23:53:00.000+11:00,ED,11,2:28,3:06,5:34
BELWIC,2024-10-15T23:56:30.156+11:00,WIC,0,0:56,0:00,0:56
GUNWIC,2024-10-15T23:56:30.156+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-15T23:56:30.156+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-15T23:56:30.156+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-15T23:56:30.156+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-15T23:55:00.000+11:00,ED,16,3:02,2:42,5:44
NORHOSED,2024-10-15T23:55:00.000+11:00,ED,11,2:28,3:13,5:41
BELWIC,2024-10-15T23:57:30.146+11:00,WIC,0,0:56,0:00,0:56
GUNWIC,2024-10-15T23:57:30.146+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-15T23:57:30.146+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-15T23:57:30.146+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-15T23:57:30.146+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-15T23:55:00.000+11:00,ED,16,3:02,2:42,5:44
NORHOSED,2024-10-15T23:55:00.000+11:00,ED,11,2:28,3:13,5:41
BELWIC,2024-10-15T23:58:30.153+11:00,WIC,0,0:56,0:00,0:56
GUNWIC,2024-10-15T23:58:30.153+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-15T23:58:30.153+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-15T23:58:30.153+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-15T23:58:30.153+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-15T23:57:00.000+11:00,ED,16,3:02,2:42,5:44
NORHOSED,2024-10-15T23:57:00.000+11:00,ED,11,2:24,3:20,5:44
BELWIC,2024-10-15T23:59:30.149+11:00,WIC,0,0:56,0:00,0:56
GUNWIC,2024-10-15T23:59:30.149+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-15T23:59:30.149+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-15T23:59:30.149+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-15T23:59:30.149+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-15T23:57:00.000+11:00,ED,16,3:02,2:42,5:44
NORHOSED,2024-10-15T23:57:00.000+11:00,ED,11,2:24,3:20,5:44
BELWIC,2024-10-16T00:00:30.213+11:00,WIC,0,0:56,0:00,0:56
GUNWIC,2024-10-16T00:00:30.213+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-16T00:00:30.213+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:00:30.213+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:00:30.213+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-15T23:59:00.000+11:00,ED,15,2:59,2:41,5:40
NORHOSED,2024-10-15T23:59:00.000+11:00,ED,11,2:24,3:26,5:50
BELWIC,2024-10-16T00:01:30.213+11:00,WIC,0,0:56,0:00,0:56
GUNWIC,2024-10-16T00:01:30.213+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-16T00:01:30.213+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:01:30.213+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:01:30.213+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-15T23:59:00.000+11:00,ED,15,2:59,2:41,5:40
NORHOSED,2024-10-15T23:59:00.000+11:00,ED,11,2:24,3:26,5:50
BELWIC,2024-10-16T00:02:30.212+11:00,WIC,0,0:56,0:00,0:56
GUNWIC,2024-10-16T00:02:30.212+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-16T00:02:30.212+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:02:30.212+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:02:30.212+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:02:00.000+11:00,ED,15,2:59,2:43,5:42
NORHOSED,2024-10-16T00:02:00.000+11:00,ED,11,2:20,3:10,5:30
BELWIC,2024-10-16T00:03:30.220+11:00,WIC,0,0:56,0:00,0:56
GUNWIC,2024-10-16T00:03:30.220+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-16T00:03:30.220+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:03:30.220+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:03:30.220+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:03:00.000+11:00,ED,16,3:02,2:43,5:45
NORHOSED,2024-10-16T00:03:00.000+11:00,ED,11,2:20,3:10,5:30
BELWIC,2024-10-16T00:04:30.211+11:00,WIC,0,0:56,0:00,0:56
GUNWIC,2024-10-16T00:04:30.211+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-16T00:04:30.211+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:04:30.211+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:04:30.211+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:04:00.000+11:00,ED,16,3:02,2:43,5:45
NORHOSED,2024-10-16T00:04:00.000+11:00,ED,11,2:20,3:10,5:30
BELWIC,2024-10-16T00:05:30.207+11:00,WIC,0,0:56,0:00,0:56
GUNWIC,2024-10-16T00:05:30.207+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-16T00:05:30.207+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:05:30.207+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:05:30.207+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:05:00.000+11:00,ED,16,3:02,2:43,5:45
NORHOSED,2024-10-16T00:05:00.000+11:00,ED,11,2:20,3:10,5:30
BELWIC,2024-10-16T00:06:30.220+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:06:30.220+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-16T00:06:30.220+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:06:30.220+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:06:30.220+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:06:00.000+11:00,ED,16,3:02,2:43,5:45
NORHOSED,2024-10-16T00:06:00.000+11:00,ED,11,2:20,3:10,5:30
BELWIC,2024-10-16T00:07:30.214+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:07:30.214+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-16T00:07:30.214+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:07:30.214+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:07:30.214+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:07:00.000+11:00,ED,16,2:59,2:43,5:42
NORHOSED,2024-10-16T00:07:00.000+11:00,ED,11,2:20,3:10,5:30
BELWIC,2024-10-16T00:08:30.208+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:08:30.208+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-16T00:08:30.208+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:08:30.208+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:08:30.208+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:08:00.000+11:00,ED,16,2:59,2:41,5:40
NORHOSED,2024-10-16T00:08:00.000+11:00,ED,11,2:20,2:54,5:14
BELWIC,2024-10-16T00:09:30.211+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:09:30.211+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-16T00:09:30.211+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:09:30.211+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:09:30.211+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:09:00.000+11:00,ED,16,2:59,2:41,5:40
NORHOSED,2024-10-16T00:09:00.000+11:00,ED,11,2:20,3:01,5:21
BELWIC,2024-10-16T00:10:30.205+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:10:30.205+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-16T00:10:30.205+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:10:30.205+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:10:30.205+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:10:00.000+11:00,ED,16,2:53,2:47,5:40
NORHOSED,2024-10-16T00:10:00.000+11:00,ED,11,2:20,3:01,5:21
BELWIC,2024-10-16T00:11:30.215+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:11:30.215+11:00,WIC,0,0:38,0:00,0:38
DICWIC,2024-10-16T00:11:30.215+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:11:30.215+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:11:30.215+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:11:00.000+11:00,ED,16,2:53,2:47,5:40
NORHOSED,2024-10-16T00:11:00.000+11:00,ED,11,2:20,3:01,5:21
BELWIC,2024-10-16T00:12:30.215+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:12:30.215+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:12:30.215+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:12:30.215+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:12:30.215+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:12:00.000+11:00,ED,16,2:53,2:47,5:40
NORHOSED,2024-10-16T00:12:00.000+11:00,ED,11,2:20,3:01,5:21
BELWIC,2024-10-16T00:13:30.235+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:13:30.235+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:13:30.235+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:13:30.235+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:13:30.235+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:13:00.000+11:00,ED,16,2:50,2:43,5:33
NORHOSED,2024-10-16T00:13:00.000+11:00,ED,11,2:20,3:01,5:21
BELWIC,2024-10-16T00:14:30.220+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:14:30.220+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:14:30.220+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:14:30.220+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:14:30.220+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:14:00.000+11:00,ED,16,2:50,2:43,5:33
NORHOSED,2024-10-16T00:14:00.000+11:00,ED,11,2:20,2:52,5:12
BELWIC,2024-10-16T00:15:30.208+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:15:30.208+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:15:30.208+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:15:30.208+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:15:30.208+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:15:00.000+11:00,ED,16,2:50,2:42,5:32
NORHOSED,2024-10-16T00:15:00.000+11:00,ED,11,2:20,2:26,4:46
BELWIC,2024-10-16T00:16:30.221+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:16:30.221+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:16:30.221+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:16:30.221+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:16:30.221+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:16:00.000+11:00,ED,16,2:50,2:42,5:32
NORHOSED,2024-10-16T00:16:00.000+11:00,ED,11,2:20,2:26,4:46
BELWIC,2024-10-16T00:17:30.215+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:17:30.215+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:17:30.215+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:17:30.215+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:17:30.215+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:17:00.000+11:00,ED,15,2:50,2:41,5:31
NORHOSED,2024-10-16T00:17:00.000+11:00,ED,11,2:20,2:26,4:46
BELWIC,2024-10-16T00:18:30.222+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:18:30.222+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:18:30.222+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:18:30.222+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:18:30.222+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:18:00.000+11:00,ED,15,2:50,2:41,5:31
NORHOSED,2024-10-16T00:18:00.000+11:00,ED,11,2:20,2:26,4:46
BELWIC,2024-10-16T00:19:30.218+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:19:30.218+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:19:30.218+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:19:30.218+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:19:30.218+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:19:00.000+11:00,ED,15,2:43,2:39,5:22
NORHOSED,2024-10-16T00:19:00.000+11:00,ED,11,2:16,2:52,5:08
BELWIC,2024-10-16T00:20:30.218+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:20:30.218+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:20:30.218+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:20:30.218+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:20:30.218+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:19:00.000+11:00,ED,15,2:43,2:39,5:22
NORHOSED,2024-10-16T00:19:00.000+11:00,ED,11,2:16,2:52,5:08
BELWIC,2024-10-16T00:21:30.206+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:21:30.206+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:21:30.206+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:21:30.206+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:21:30.206+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:19:00.000+11:00,ED,15,2:43,2:39,5:22
NORHOSED,2024-10-16T00:19:00.000+11:00,ED,11,2:16,2:52,5:08
BELWIC,2024-10-16T00:22:30.209+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:22:30.209+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:22:30.209+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:22:30.209+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:22:30.209+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:22:00.000+11:00,ED,16,2:40,2:36,5:16
NORHOSED,2024-10-16T00:22:00.000+11:00,ED,11,2:16,2:52,5:08
BELWIC,2024-10-16T00:23:30.217+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:23:30.217+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:23:30.217+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:23:30.217+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:23:30.217+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:22:00.000+11:00,ED,16,2:40,2:36,5:16
NORHOSED,2024-10-16T00:22:00.000+11:00,ED,11,2:16,2:52,5:08
BELWIC,2024-10-16T00:24:30.220+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:24:30.220+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:24:30.220+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:24:30.220+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:24:30.220+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:24:00.000+11:00,ED,16,2:40,2:38,5:18
NORHOSED,2024-10-16T00:24:00.000+11:00,ED,11,2:16,2:52,5:08
BELWIC,2024-10-16T00:25:30.212+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:25:30.212+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:25:30.212+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:25:30.212+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:25:30.212+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:25:00.000+11:00,ED,16,2:37,2:40,5:17
NORHOSED,2024-10-16T00:25:00.000+11:00,ED,11,2:16,3:02,5:18
BELWIC,2024-10-16T00:25:30.212+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:25:30.212+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:25:30.212+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:25:30.212+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:25:30.212+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:25:00.000+11:00,ED,16,2:37,2:40,5:17
NORHOSED,2024-10-16T00:25:00.000+11:00,ED,11,2:16,3:02,5:18
BELWIC,2024-10-16T00:26:30.228+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:26:30.228+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:26:30.228+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:26:30.228+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:26:30.228+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:26:00.000+11:00,ED,16,2:37,2:40,5:17
NORHOSED,2024-10-16T00:26:00.000+11:00,ED,11,2:11,3:09,5:20
BELWIC,2024-10-16T00:27:30.213+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:27:30.213+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:27:30.213+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:27:30.213+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:27:30.213+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:27:00.000+11:00,ED,16,2:40,2:37,5:17
NORHOSED,2024-10-16T00:27:00.000+11:00,ED,11,2:11,3:09,5:20
BELWIC,2024-10-16T00:28:30.235+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:28:30.235+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:28:30.235+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:28:30.235+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:28:30.235+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:28:00.000+11:00,ED,16,2:40,2:37,5:17
NORHOSED,2024-10-16T00:28:00.000+11:00,ED,11,2:11,3:09,5:20
BELWIC,2024-10-16T00:29:30.214+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:29:30.214+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:29:30.214+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:29:30.214+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:29:30.214+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:29:00.000+11:00,ED,16,2:40,2:37,5:17
NORHOSED,2024-10-16T00:29:00.000+11:00,ED,11,2:11,3:09,5:20
BELWIC,2024-10-16T00:30:30.213+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:30:30.213+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:30:30.213+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:30:30.213+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:30:30.213+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:30:00.000+11:00,ED,16,2:40,2:35,5:15
NORHOSED,2024-10-16T00:30:00.000+11:00,ED,11,2:11,3:09,5:20
BELWIC,2024-10-16T00:31:30.208+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:31:30.208+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:31:30.208+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:31:30.208+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:31:30.208+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:31:00.000+11:00,ED,16,2:40,2:35,5:15
NORHOSED,2024-10-16T00:31:00.000+11:00,ED,11,2:11,3:09,5:20
BELWIC,2024-10-16T00:33:30.220+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:33:30.220+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:33:30.220+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:33:30.220+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:33:30.220+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:33:00.000+11:00,ED,16,2:43,2:35,5:18
NORHOSED,2024-10-16T00:33:00.000+11:00,ED,12,2:16,3:09,5:25
BELWIC,2024-10-16T00:34:30.209+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:34:30.209+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:34:30.209+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:34:30.209+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:34:30.209+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:34:00.000+11:00,ED,16,2:40,2:39,5:19
NORHOSED,2024-10-16T00:34:00.000+11:00,ED,11,2:16,3:00,5:16
BELWIC,2024-10-16T00:35:30.206+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:35:30.206+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:35:30.206+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:35:30.206+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:35:30.206+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:35:00.000+11:00,ED,16,2:40,2:39,5:19
NORHOSED,2024-10-16T00:35:00.000+11:00,ED,11,2:16,3:00,5:16
BELWIC,2024-10-16T00:36:30.216+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:36:30.216+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:36:30.216+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:36:30.216+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:36:30.216+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:36:00.000+11:00,ED,14,2:40,2:39,5:19
NORHOSED,2024-10-16T00:36:00.000+11:00,ED,11,2:16,3:01,5:17
BELWIC,2024-10-16T00:37:30.218+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:37:30.218+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:37:30.218+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:37:30.218+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:37:30.218+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:37:00.000+11:00,ED,13,2:40,2:39,5:19
NORHOSED,2024-10-16T00:37:00.000+11:00,ED,11,2:16,3:01,5:17
BELWIC,2024-10-16T00:38:30.211+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:38:30.211+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:38:30.211+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:38:30.211+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:38:30.211+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:38:00.000+11:00,ED,13,2:40,2:39,5:19
NORHOSED,2024-10-16T00:38:00.000+11:00,ED,12,2:20,3:01,5:21
BELWIC,2024-10-16T00:39:30.211+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:39:30.211+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:39:30.211+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:39:30.211+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:39:30.211+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:39:00.000+11:00,ED,13,2:34,2:37,5:11
NORHOSED,2024-10-16T00:39:00.000+11:00,ED,12,2:20,3:01,5:21
BELWIC,2024-10-16T00:40:30.220+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:40:30.220+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:40:30.220+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:40:30.220+11:00,WIC,0,0:00,0:00,0:00
